Cache[NODE_1].State,Cache[NODE_1].Data,Cache[NODE_2].State,Cache[NODE_2].Data,Chan1[NODE_1].Cmd,Chan1[NODE_2].Cmd,Chan2[NODE_1].Cmd,Chan2[NODE_1].Data,Chan2[NODE_2].Cmd,Chan2[NODE_2].Data,Chan3[NODE_1].Cmd,Chan3[NODE_1].Data,Chan3[NODE_2].Cmd,Chan3[NODE_2].Data,InvSet[NODE_1],InvSet[NODE_2],ShrSet[NODE_1],ShrSet[NODE_2],ExGntd,CurCmd,CurPtr,MemData,AuxData,isgood
I,Undefined,I,Undefined,Empty,Empty,InvAck,DATA_2,ReqE,Undefined,Empty,Undefined,Inv,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,GntE,NODE_1,DATA_1,DATA_2,FALSE
I,Undefined,I,Undefined,Empty,Empty,InvAck,DATA_2,ReqE,Undefined,Empty,Undefined,Inv,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,GntE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_1,ReqS,Empty,Inv,Undefined,InvAck,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_1,ReqS,Empty,Inv,Undefined,InvAck,Undefined,Empty,Undefined,ReqE,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_1,ReqS,Empty,Inv,Undefined,InvAck,Undefined,Empty,Undefined,ReqE,Undefined,FALSE,FALSE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_1,ReqS,Empty,Inv,Undefined,InvAck,Undefined,Empty,Undefined,ReqE,Undefined,FALSE,FALSE,TRUE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_2,FALSE
I,Undefined,I,Undefined,GntE,Inv,Empty,Undefined,GntE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntE,Inv,ReqE,Undefined,ReqE,DATA_2,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntE,Inv,ReqE,Undefined,ReqE,DATA_2,Inv,Undefined,ReqS,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,Inv,GntE,ReqE,DATA_2,ReqE,Undefined,ReqS,Undefined,Inv,Undefined,FALSE,FALSE,FALSE,FALSE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,Inv,GntE,ReqE,DATA_2,ReqE,Undefined,ReqS,Undefined,Inv,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,Inv,GntE,ReqE,DATA_2,ReqE,Undefined,ReqS,Undefined,Inv,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,InvAck,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,Inv,GntE,ReqE,DATA_2,ReqE,Undefined,ReqS,Undefined,Inv,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,InvAck,Undefined,DATA_1,DATA_2,FALSE
S,Undefined,S,Undefined,ReqE,ReqE,Empty,Undefined,GntE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,ReqS,ReqS,Empty,Undefined,GntE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,ReqS,ReqS,Inv,Undefined,ReqS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,ReqS,ReqS,Inv,Undefined,ReqS,DATA_1,GntS,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,ReqS,ReqS,Inv,Undefined,ReqS,DATA_1,GntS,Undefined,Empty,Undefined,TRUE,TRUE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,ReqS,ReqS,Inv,Undefined,ReqS,DATA_1,GntS,Undefined,Empty,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,ReqS,ReqS,Inv,Undefined,ReqS,DATA_1,GntS,Undefined,Empty,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,ReqS,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,Undefined,ReqS,ReqS,Inv,Undefined,ReqS,DATA_2,GntS,Undefined,Empty,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,ReqS,Undefined,DATA_1,DATA_2,FALSE
E,Undefined,I,Undefined,Empty,Empty,Empty,Undefined,GntE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,ReqS,Inv,Empty,Undefined,GntE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,ReqS,Inv,Inv,Undefined,ReqE,DATA_2,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,ReqS,Inv,Inv,Undefined,ReqE,DATA_2,GntS,Undefined,Inv,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,ReqS,Inv,Inv,Undefined,ReqE,DATA_2,GntS,Undefined,Inv,Undefined,TRUE,FALSE,FALSE,TRUE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,ReqS,Inv,Inv,Undefined,ReqE,DATA_2,GntS,Undefined,Inv,Undefined,TRUE,FALSE,TRUE,TRUE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,ReqS,Inv,Inv,Undefined,ReqE,DATA_2,GntS,Undefined,Inv,Undefined,TRUE,FALSE,TRUE,TRUE,TRUE,Empty,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,ReqS,Inv,Inv,Undefined,ReqE,DATA_1,GntS,Undefined,Inv,Undefined,TRUE,FALSE,TRUE,TRUE,TRUE,Empty,NODE_1,DATA_1,DATA_2,FALSE
E,Undefined,I,Undefined,ReqS,Inv,Inv,Undefined,ReqE,DATA_1,GntS,Undefined,Inv,Undefined,TRUE,FALSE,TRUE,TRUE,TRUE,Empty,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqE,Empty,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqS,Inv,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqS,Inv,InvAck,Undefined,GntS,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqS,Inv,InvAck,Undefined,GntS,Undefined,ReqS,Undefined,Inv,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqS,Inv,InvAck,Undefined,GntS,Undefined,ReqS,Undefined,Inv,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqS,Inv,InvAck,Undefined,GntS,Undefined,ReqS,Undefined,Inv,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,ReqS,Inv,InvAck,Undefined,GntS,Undefined,ReqS,Undefined,Inv,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_2,FALSE
S,Undefined,E,Undefined,Empty,Empty,GntE,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,ReqS,ReqE,GntE,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,ReqS,ReqE,InvAck,DATA_2,GntE,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,ReqS,ReqE,InvAck,DATA_2,GntE,Undefined,Inv,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,ReqS,ReqE,InvAck,DATA_2,GntE,Undefined,Inv,Undefined,Empty,Undefined,FALSE,FALSE,TRUE,FALSE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,ReqS,ReqE,InvAck,DATA_2,GntE,Undefined,Inv,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,ReqS,ReqE,InvAck,DATA_2,GntE,Undefined,Inv,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,ReqS,ReqE,InvAck,DATA_2,GntE,Undefined,Inv,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Inv,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,ReqS,ReqE,InvAck,DATA_2,GntE,Undefined,Inv,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Inv,Other,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,ReqS,ReqE,InvAck,DATA_2,GntE,Undefined,Inv,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Inv,Other,DATA_1,DATA_2,FALSE
I,Undefined,S,DATA_2,Empty,ReqS,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_2,GntE,GntE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_2,GntE,GntE,InvAck,Undefined,ReqS,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_2,GntE,GntE,InvAck,Undefined,ReqS,Undefined,GntE,Undefined,GntS,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,DATA_2,I,Undefined,GntE,GntE,ReqS,Undefined,InvAck,Undefined,GntS,Undefined,GntE,Undefined,FALSE,FALSE,TRUE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,DATA_2,I,Undefined,GntE,GntE,ReqS,Undefined,InvAck,Undefined,GntS,Undefined,GntE,Undefined,FALSE,FALSE,TRUE,TRUE,TRUE,ReqS,Undefined,DATA_1,DATA_1,FALSE
S,DATA_1,I,Undefined,GntE,GntE,ReqS,Undefined,InvAck,Undefined,GntS,Undefined,GntE,Undefined,FALSE,FALSE,TRUE,TRUE,TRUE,ReqS,Undefined,DATA_1,DATA_2,FALSE
S,DATA_1,I,Undefined,GntE,GntE,ReqS,Undefined,InvAck,Undefined,GntS,Undefined,GntE,Undefined,FALSE,FALSE,TRUE,TRUE,TRUE,ReqS,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,Empty,GntE,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,GntE,GntE,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,GntE,GntE,DATA_2,ReqS,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,GntE,GntE,DATA_2,ReqS,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,TRUE,FALSE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,GntE,GntE,DATA_2,ReqS,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,FALSE,FALSE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,GntE,GntE,DATA_2,ReqS,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,GntE,GntE,DATA_2,ReqS,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,FALSE,FALSE,FALSE,Inv,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,GntE,GntE,DATA_1,ReqS,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,FALSE,FALSE,FALSE,Inv,NODE_1,DATA_1,DATA_2,FALSE
E,Undefined,E,Undefined,Empty,GntE,GntE,DATA_1,ReqS,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,FALSE,FALSE,FALSE,Inv,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,DATA_2,Empty,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,E,DATA_2,GntS,ReqS,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,E,DATA_2,GntS,ReqS,GntS,Undefined,GntS,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,E,DATA_2,GntS,ReqS,GntS,Undefined,GntS,Undefined,GntS,Undefined,GntE,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,E,DATA_2,GntS,ReqS,GntS,Undefined,GntS,Undefined,GntS,Undefined,GntE,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,DATA_2,S,Undefined,ReqS,GntS,GntS,Undefined,GntS,Undefined,GntE,Undefined,GntS,Undefined,TRUE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,DATA_2,S,Undefined,ReqS,GntS,GntS,Undefined,GntS,Undefined,GntE,Undefined,GntS,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,DATA_2,S,Undefined,ReqS,GntS,GntS,Undefined,GntS,Undefined,GntE,Undefined,GntS,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,GntS,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,S,DATA_2,Empty,Empty,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_2,FALSE
S,Undefined,S,DATA_2,GntS,GntE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_2,FALSE
S,Undefined,S,DATA_2,GntS,GntE,Empty,Undefined,GntS,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_2,FALSE
S,Undefined,S,DATA_2,GntS,GntE,Empty,Undefined,GntS,Undefined,Inv,Undefined,ReqS,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_2,FALSE
S,Undefined,S,DATA_2,GntS,GntE,Empty,Undefined,GntS,Undefined,Inv,Undefined,ReqS,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_2,FALSE
S,Undefined,S,DATA_2,GntS,GntE,Empty,Undefined,GntS,Undefined,Inv,Undefined,ReqS,Undefined,FALSE,TRUE,TRUE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_2,FALSE
S,Undefined,S,DATA_2,GntS,GntE,Empty,Undefined,GntS,Undefined,Inv,Undefined,ReqS,Undefined,FALSE,TRUE,TRUE,TRUE,TRUE,ReqE,Undefined,DATA_1,DATA_2,FALSE
S,Undefined,S,DATA_2,GntS,GntE,Empty,Undefined,GntS,Undefined,Inv,Undefined,ReqS,Undefined,FALSE,TRUE,TRUE,TRUE,TRUE,ReqE,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,ReqS,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,InvAck,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,InvAck,InvAck,Undefined,Inv,DATA_2,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,InvAck,InvAck,Undefined,Inv,DATA_2,ReqS,Undefined,Inv,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,InvAck,InvAck,Undefined,Inv,DATA_2,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,InvAck,InvAck,Undefined,Inv,DATA_2,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,InvAck,InvAck,Undefined,Inv,DATA_2,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,InvAck,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,InvAck,InvAck,Undefined,Inv,DATA_2,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,InvAck,Other,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,InvAck,InvAck,Undefined,Inv,DATA_1,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,InvAck,Other,DATA_1,DATA_2,FALSE
E,Undefined,E,Undefined,InvAck,InvAck,InvAck,Undefined,Inv,DATA_1,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,InvAck,Other,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,ReqS,DATA_1,Inv,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,ReqS,DATA_1,Inv,Undefined,ReqE,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,ReqS,DATA_1,Inv,Undefined,ReqE,Undefined,Empty,Undefined,FALSE,FALSE,TRUE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,ReqS,DATA_1,Inv,Undefined,ReqE,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,ReqS,DATA_1,Inv,Undefined,ReqE,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,ReqS,DATA_1,Inv,Undefined,ReqE,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,GntS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,GntE,ReqS,DATA_1,Inv,Undefined,ReqE,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,GntS,NODE_1,DATA_1,DATA_2,FALSE
E,Undefined,I,DATA_1,ReqS,ReqS,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,Empty,Inv,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,Empty,Inv,InvAck,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,Empty,Inv,InvAck,Undefined,Empty,Undefined,Inv,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,I,DATA_1,Empty,Inv,InvAck,Undefined,Empty,Undefined,Inv,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,DATA_1,E,Undefined,Inv,Empty,Empty,Undefined,InvAck,Undefined,Empty,Undefined,Inv,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,DATA_1,E,Undefined,Inv,Empty,Empty,Undefined,InvAck,Undefined,Empty,Undefined,Inv,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,ReqS,Undefined,DATA_1,DATA_1,FALSE
I,DATA_2,E,Undefined,Inv,Empty,Empty,Undefined,InvAck,Undefined,Empty,Undefined,Inv,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,ReqS,Undefined,DATA_1,DATA_2,FALSE
E,Undefined,S,Undefined,Empty,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,ReqS,Inv,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,ReqS,Inv,Empty,Undefined,ReqE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,ReqS,Inv,Empty,Undefined,ReqE,DATA_1,GntS,Undefined,Inv,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,ReqS,Inv,Empty,Undefined,ReqE,DATA_1,GntS,Undefined,Inv,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,ReqS,Inv,Empty,Undefined,ReqE,DATA_1,GntS,Undefined,Inv,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,Inv,ReqS,ReqE,DATA_1,Empty,Undefined,Inv,Undefined,GntS,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,Empty,ReqS,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,Empty,Inv,GntS,DATA_1,Empty,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,Empty,Inv,GntE,DATA_2,Inv,Undefined,Empty,Undefined,Empty,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,Empty,Inv,GntE,DATA_2,Inv,Undefined,GntS,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,Empty,Inv,GntE,DATA_2,Inv,Undefined,GntS,Undefined,InvAck,Undefined,FALSE,FALSE,TRUE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,Empty,Inv,GntE,DATA_2,Inv,Undefined,GntS,Undefined,InvAck,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,Empty,Inv,GntE,DATA_2,Inv,Undefined,GntS,Undefined,InvAck,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,Empty,Inv,GntE,DATA_2,Inv,Undefined,GntS,Undefined,InvAck,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,InvAck,NODE_1,DATA_1,DATA_1,FALSE
